Token 0,Token 1,Fee,tickSpacing,Pool,Tx Hash,BlockNumber
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xdC21129A4Ac36B750b4bd428946df85169AB1908,10000,200,0xba3FB49e1c3Ff7812068DfAaB510Ce6c0eA0E8aa,0x1a99cdfd1904e40177132913bee66e3ce44eb3497dd60fa568a444faeed6bc9a,24622812
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4e1D8Ea83903B6FBD6A2FA3C9c8310C3489c526F,3000,60,0x9c32fc2e2F9b9aD0FF49EA0C79053a62babda0d2,0xe7c872cf71ce0c352adf84e9e5723dfb93df4bc923c01f019bdced70fabac25e,24625963
0x225084D30cc297F3b177d9f93f5C3Ab8fb6a1454,0x255707B70BF90aa112006E1b07B9AeA6De021424,10000,200,0x8a8A624EF10351221Cc803D5d1a4ccB3f3f9e08D,0xc45e89f87913dbca3e5e5a3f2e8776d5f2378d564a3c8b2e0bbdbc81d86fadb4,24627336
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x50B728D8D964fd00C2d0AAD81718b71311feF68a,3000,60,0x5cD1C9488F1CCC197Cf75eB340Db38D46ae523dB,0x51652a34c7e189c5e02266cfae57f317e713ec95a180f665059c40f1f77aa4fa,24628061
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7c28F627eA3aEc8B882b51eb1935f66e5b875714,3000,60,0xA94CF8048cAB69aF1465d017f9f5725629aa6589,0x4461744f9fcaef75b868a615b0c6a576ddfe7197fa1fb4f0e0d8024c530dca3d,24628361
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1e289178612F5B6d32f692E312DcF783c74b2162,3000,60,0xfC4E0938999b43AcCd524B4007759953571dBebB,0x3e07415e14385bde509206b41469ace120df19865de2ba58e07e9e90c88a766f,24629118
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xc6C855AD634dCDAd23e64DA71Ba85b8C51E5aD7c,3000,60,0xa0822a660b2f733239B4797f2DB8d825CE66f8E1,0x113ff642b72a3d2025ed552043d3a0737723f3195b6661170d0075d0ae31be0d,24631054
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xdB3C43088Cc6Cbcc1cD51eA27F73E4811813f146,3000,60,0x25Ac7da13F17aFEAbBD3bBA3237808295D044712,0x4c1d8a647d07ea0f5c498b5da3c9143ad2061184dcebc067b45fe78924c86609,24631716
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd8cA34fd379d9ca3C6Ee3b3905678320F5b45195,10000,200,0x9B3e2B08b2a2da8af315cEaa8834B8DF618d0Ce7,0xda7192ffa9884439b24ed1f3c431de28a6c275da7c232f5211699df0132e998e,24631786
0x69d5F01C72aA7343819b843B62DeFd44b52ec7e9,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,60,0x5D4adCdc3b15C1F80751C37418FB17dF1a926484,0x267a4b2418553791a93ccceabce67fd667379c36835271a4b53cc465da76e474,24632099
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6f370dba99E32A3cAD959b341120DB3C9E280bA6,10000,200,0xD8BFC36de57926Ce276C4B31ac47A436bdb8a909,0x99e9869af9a54cdef2155ebbb78a7edcbd3a63fec9516b6d63f09f5f561f29b8,24632467
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe240d10F24A03fec2cabDC1245d3b0dcD22a8884,500,10,0x6eaBF5873AC42C502347874ED54351064bEF58a3,0x86966c4e9f4b31298061ce183e769153a634ec24a3b01afc7098cbf5bd0f354f,24632653
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x34168fBbEa387BCE993e2d23DB733D9f3dF862a4,10000,200,0x45Cec001c9A0F014b116F5bB3B02272c4C5c966e,0x535d8f7fc86ad06cdcb04ff90c4f3402959a11fd371c73fe4998597e5c46fa68,24632914
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x45CfbABd0D78eC50ED6c07d75E3DA600892E5D50,3000,60,0x8c2f95080dA19a7F84DF65eBb6CEACb8A0d60bAF,0x0160b092ed468cc15d4389a6b40f598e48c39094a41c7c260fad17d8af6b86a3,24633334
0x4e78011Ce80ee02d2c3e649Fb657E45898257815,0xAa7DbD1598251f856C12f63557A4C4397c253Cea,10000,200,0x4FB0f1AB44507b7D619E219C7692060c84acD5e1,0x38f4eea70c4a51190f617383027c4ef788717ae61014ec16df8dde333ff05225,24633807
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x50e3537E82d26576fA68605DAE6aBddc1AB1304B,500,10,0x296dB304b9B5C4b3A42c864e2FE0BF9AF1909A55,0xe1a498210a77602fbead3de069c4c6cc3f73532e3ef98369cab8b2beea3e7c49,24634050
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6BB3EF1202f69e1905870C0Dbc6EA58323b28A30,500,10,0x96fAcc9F45172663a72d14FC58fE4Dd445c816B1,0x7fa747df372395080d4db9b281345abb092082b62d4f8715ecadaabdc3138b43,24634171
0x4e78011Ce80ee02d2c3e649Fb657E45898257815,0x6f370dba99E32A3cAD959b341120DB3C9E280bA6,10000,200,0x727E8Ae9BF1DfEfc89f9A0Ac31b389e59E00dc71,0x5b3229a514516ef616e10825890a82cd633b31413eb26efe6e7bb3582fa62688,24634718
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x9DBAD35E5ff07bDC1Ed5cF37BC30F7439996DF63,10000,200,0x6B9E7Bb94291b3fC67f96222c4fa251822e3D303,0x391dfe27031313b1e6b49e6ede7de43d621ad8c72c47b75123f472a54b2bd8fb,24635085
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xd8cA34fd379d9ca3C6Ee3b3905678320F5b45195,3000,60,0x8F178bB0b35d2C9A0F176d5df3CC0cb37D3A2640,0x9a2b39c05b1de9cf2c730d1f3fa581f4ade0e578b5483428a0c1aaa3546bc55f,24635137
0x3b64d9c811d0AcB97Ac2E610B31E0cBbca7cC51A,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,200,0xfb1c3b4B237d4fa64a2f5c1C75E9Dc7d495d518D,0x08b00e956260cd743cfae04a4ff5531803a0f9b48e5706ed574181301e7e3789,24637381
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x361A5a4993493cE00f61C32d4EcCA5512b82CE90,10000,200,0xa0955300c748BDca796DA85f6c437cb31e2b2121,0xe4293ba9d98a93e2ae7222b5cffcde8e4d8bf2848a793b0cee552bac6b8773b8,24637847
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x8505b9d2254A7Ae468c0E9dd10Ccea3A837aef5c,3000,60,0x2260E0081A2A042DC55A07D379eb3c18bE28A1F2,0x3d6c7af1e4cf51b6330b9c1a45c483fd4006556f9d5e0b0820640e67ad68901a,24639067
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8505b9d2254A7Ae468c0E9dd10Ccea3A837aef5c,3000,60,0x495b3576e2f67fa870e14d0996433FbdB4015794,0x77822aed32b433f47e22955d2744c7c519fbddaeeee3e6b6fed1007eab56b30f,24639091
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x39D8cc67c8E57AD6ccBA36B9EEA23F5EDD6bF4D9,3000,60,0xf87345A6616d07040eD03a798a56dd30bc5e6aee,0x46999a4c869417ee9f9f47cbefe018c7929dee7b282fce161c62fd0b45ee6087,24644595
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x867A670dAB59596efe84e2839d54bB6AbcAB585d,3000,60,0xB0e10B81f0e420eF7E3938ae224Cf2D29E3EE80f,0xf8a0c1a8df088da7b296b9b2d522613709ac2029b27eb5ba888efa07c1bf1c5a,24650672
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xC3Ec80343D2bae2F8E680FDADDe7C17E71E114ea,3000,60,0xf9aEF7Ac47748Cd0B2096A70f8472d70f8b35e6F,0x73d0ab7877599cacfafd14aa76759794c9ebcf21c7731af6d23a832c8e8802f5,24652059
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5a3077Aa78178FFcCf8D2A1Bd12f86946F20DDbe,3000,60,0xb6842797fA674D067E77A46479EC4C69B0cF778d,0xe335f349ddcf4baa51672f53c336641b9c733666c7e68228f867e09ad9d91839,24652146
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5a3077Aa78178FFcCf8D2A1Bd12f86946F20DDbe,10000,200,0xFc0101435B613Cfe9282D848cC5F9a56541077a7,0x204947b64225a524c26f375e3cecdf5db750f958628c0fe5d7365ac75aa4bcf8,24652912
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5a3077Aa78178FFcCf8D2A1Bd12f86946F20DDbe,500,10,0x84aFc806FC68BBCD9D5d34c4CF9465a5b14901AB,0x8e5c57560da49893d46b4e19f141045b4a24bb4d41bcbd04751541d7ca11f5c4,24653122
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x90F3edc7D5298918F7BB51694134b07356F7d0C7,3000,60,0xFe481a95FE2a552672e72AADA0025aB1f20D737f,0x36dcf24cf27fa3031e95d1345f48c0132dbb0550e4b96b82ea10c7344bb75771,24653493
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,500,10,0xB5Bf6B58a64C070c9A95C43644a90B07AD03e0a7,0x483fff44f80be62e8421e231310643b6414c07bec9a7d1da8453b6ad96b3d580,24655722
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1C954E8fe737F99f68Fa1CCda3e51ebDB291948C,500,10,0xDF237714cF90A732f60a56E7cFf303bCC94DbEF2,0xc446377f94c98fb9641ebe801a5e57101af26e8f354f6f4b4a54a4a572c017a5,24657175
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x21ecEa8f7788808848fc61D3FB8897F1a9a00D94,500,10,0x187aA33A3Bf88330F540CA44f390D542A35A4238,0x419d89ffa36d73adc275543099d4d47bffb3614ac615b68a8fbe4a9eeda72c77,24658606
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4e7Bd4653910801fa9b1E1283d98Ec125A08a2ED,3000,60,0x0778B24F355fDE220D7D7F414d589dc6373c287c,0x25c75b41ee70209a0390a883d75d1b769164018fe4f300aa946392a08eabf750,24663044
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xcECf60B95109Cb4C897b22877612228f0C76E52c,10000,200,0xC06BA8F3Dc2F392636A1C7C84E559D609b9fa9AF,0xf3683bdf4b1da2d2dd631ea1818ce0aaf116b2e31f2037bc7230699f1805fb46,24663436
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xeb45921FEDaDF41dF0BfCF5c33453aCedDA32441,10000,200,0xd0f51CE90F28912927874d7C3a4287FD06eC666B,0x677239d5ded831d873d8121e0041ed2ef300e0cbbb289d234ac0391ff89e7a03,24665795
0x07e509E233BAFe16805aB8822093494D603720f6,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,3000,60,0xA2B2eB40825B555452380b40D127E697b8280EC3,0x8d4b121ca4e6c55106f682396e61a487d6e43e8add56f8674fb8813105506b24,24666372
0x5AB5E0f2eb410ACedB30E365c20572dC8ab4c4a8,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,200,0x7EAf03A6e604bf41d725D04B60F0D1314f31dD91,0xe418282ddab60bec8f3e341cc00ab0f045328443dafbe65de169279ad85b604e,24668158
0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,60,0x7B6ACc9954A2128bF046AfF9486BB2e53274fC85,0x42ea7a0a40938647cd0064aaaeb899a06e4ef13e9c1e8f7842940bb2953c7eee,24668695
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xE0d4A49c386f5c0184f72ac0752aaD4Bd62C579a,3000,60,0x8E019016E932a356B964E57A16f8b42f9B664B93,0xa96be7434c212d66de5737bd0e2af2457d371d7ffcbcd8e896bab96863b63cb5,24671205
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x88C949b4eB85a90071f2C0beF861BDDEe1a7479D,3000,60,0xC589AdAb2498E768b3DFf16C3043C3EA5c5ff971,0x8148e91b2c8072ad295e60b540b2ebd67bfb05550f943812c4f8b5582c14b792,24672451
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x7e9928aFe96FefB820b85B4CE6597B8F660Fe4F4,3000,60,0xda8659A1425206F976ceE1C025bDa6A5a076DA51,0x6b2d0d471b3390bdcdf870d0225ecc211738336c88ed04bc8200e048c9362b97,24682876
0x7D645CBbCAdE2A130bF1bf0528b8541d32D3f8Cf,0x8505b9d2254A7Ae468c0E9dd10Ccea3A837aef5c,500,10,0x7e583147D8AaB1Aea79410964D06eA050Cf6BDb7,0xabeaaca6608954fd88903785e0deaf60e232b288b479cca3e94bd1389155d19f,24685173
0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,3000,60,0x4717722aFb8bcF01Fb3c5Ab21569705F90E797B5,0x74deff702849793655c11b336fd4f17a2fcf77ae97902c351db1c0948977379a,24685919
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x2e4b0Fb46a46C90CB410FE676f24E466753B469f,500,10,0x3f69996126c7f48F0a58d400FA743D468c524e72,0x5bc14f75fd7762996bb483810e607882a2d1ca7f41812ebd1f88e96e6b64ecdf,24687898
0xc2132D05D31c914a87C6611C10748AEb04B58e8F,0xd17628B62647dFbd5f1b05dab045fF2823213205,500,10,0x98cb09b5491908Fa9d63404601DaB36753bE7392,0x1bbfdd6b2d52f73434cc12bc2c12b949861c82f3adfc6a05b4ddeb8be4ffc9cd,24690721
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xAbC454b770cdd7f21F16815D62e2DDaCBbf3cbe2,10000,200,0xA3fD8DE7fE4aB6Ad55CfC714EFbcc0AF07e5bfBA,0xa5465f6e9206da04a37f0dfe0233963e18567da8decf3c697da156693172d7a7,24694369
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xb5B15b41D1a8bDd5a8f481bb398036C3b8605f50,3000,60,0x3E7F4CdD3164016C6a97AC355fFcF399396c48d2,0xe1dfe95c890dc9093f006432c8f3c9a0487a8e74112149833e6ed736e40c0652,24696669
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x340f412860dA7b7823df372a2b59Ff78b7ae6abc,3000,60,0x21e74ce7970aFb3dFd9DBfc57E67Bc833f084f9A,0xfe5b6693c54fd4726d0f4a8677b655b20b624578c8313df526482827db6b7265,24697886
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x4f025829C4B13dF652f38Abd2AB901185fF1e609,3000,60,0xAC647441ad14c5801D96445466F2FeABE7De7dB9,0x84c770979ef86c759bf73299647ac544425365dd90d7e44eec252bcb065803b0,24697994
0x204820B6e6FEae805e376D2C6837446186e57981,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,60,0x717936B70B7974797496058355Ca7814aaB16745,0xaa4e8ace2f9d72d2d487f96ef1e99e1fdf9f34caa2ffac23d4afbf07ec3e47dd,24698641
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x2Ab4f9aC80F33071211729e45Cfc346C1f8446d5,3000,60,0x09a657cEAfd0180CA7079c7730dd3a80C7f51a51,0x3b44ad85a7fe95048f6db63e952a672db7bc28944c20343f1afe4cdf9966ebad,24699859
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x3cC25533FAe95680AAEb76c0537b0f47Aa75D4ed,10000,200,0xaE449bD8F01F4894dbD4c0c56D93c0deab413409,0xf22deffcebf3bf3463b6054695dda8dee229f1385665e6760bcf0d633076f614,24702134
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x14Af1F2f02DCcB1e43402339099A05a5E363b83c,3000,60,0xbA589Ba3aF52975a12Acc6dE69C9AB3AC1AE7804,0x8dd5b3459e10f0e9e02fc08a99bc295bb92b3a2c34d8d2c1e92e6e0423e882ef,24705210
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x3be34818c7cb8D0E70131d32dCCB159da5c9c7f6,3000,60,0xE4BeFaB74CbF30aD3e89d655AE4DE1E873360847,0x9ae54f565f31af46348f498f125ba1acd94a85095f5ea00d8252aa5c21415fa6,24709086
0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,200,0xeB4894524bf64c5Aba5856A5e6385a562cDF85aC,0x4653f204b7592ab67c046a86d64aea51883432f23f492022d8ac2f1bcd1ed741,24716348
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd24AF310bc462260f1C016eF5252E9AFa8e27229,500,10,0x82a016F6218ed5A8d7D319b7CfF9b601c3Be3c6b,0x3dd750d00bcd5b91a25503b9bec52181317f0838161ff8cb73e226ace0faea54,24718236
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x3C660BED018FB59686698A8cbB301D1567D69748,10000,200,0x3c8E36463FeeaEe9cfA68F19e784Ed900D47d4a1,0xbd62989cf416f0f761d6b1319204c086096e763d307956f48ec1868a5fc67a82,24722689
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe04E81331bDcBfBF2D1342714812d546a55CB6DC,10000,200,0xB56E0721e4D43Bba3543dD37dA07272984d1277a,0x4703f805479955d29990d8b86377a055e3f296c58d772cf19d461f9f62bfe93f,24732221
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4a14AC36667B574B08443a15093e417dB909D7a3,10000,200,0x88b0cb04ef1bB545677b1FbA39bD82C487d7a2F1,0x5bddfe43713cb65eb997089509289995d80179fffd9977551767f6b77e4fdfef,24732880
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xcF0AA6361145f41099a5A9790220944BBcC5E770,3000,60,0xdAE893EdC7EB244AE35553a6b85f96aD38c33f2B,0x2bcc723d0d546f987526ba5ea079c78a01d739e152fe191312921477bb4636db,24736829
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA608Faaa69012e3CE9555Eb6B22fdE05A15EEA18,10000,200,0x37F899a4EF0BBcCd946aFa6B01555e99E115315F,0x53a4c1b1d4fb87f23aed6a263661e8ed5b0281877e098b21341aa5c9020160e1,24739235
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xAAbBfFAB79640f1c5aA11B18C60805d074f6421D,10000,200,0x8Ba98a11968e1AD817A639d93D10E76c5Bff2fAA,0x77382ed6813493612d97435a529453d24018a7ec13f7be50f39396ed0cd5e900,24739661
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xE9823fD037B4abfb1837A66536189B30301AEC06,10000,200,0x998eEDa50ABB09C662D51396C2b41d963a6bafaC,0xfa51de1047063cc756dc7d1b34c0bed09a99229986fa34481315b56ea5bfeae1,24740304
0xA608Faaa69012e3CE9555Eb6B22fdE05A15EEA18,0xE9823fD037B4abfb1837A66536189B30301AEC06,10000,200,0x3B2bF802c196Aca24DC7b68106812647ce3c9D7A,0xe7a060572e32345274450a5a898c554fc11b3c7e2a80d0a1504a84c73d5efbb6,24740312
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xEFb9770C85A6531eF9767B8B815Ccc98e6C6fD8F,3000,60,0xf2B7E61feE85c3968F9B40418cAf7FBd4703222e,0x36dd12c794d341d303d7046622a910f03587c181f95eefad0430e5cd891863e6,24741791
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x412436Fbd8C33190D4fa20B5dA9BbD0EaBcFD42E,500,10,0xb283fb06B3C3585BEAdF955E9fc8eE8627f8EA1C,0x718c7fc125f854d01c6579f40e3e7ce3aac7d3a52eb02c5b739bbf9e433f81cc,24743250
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xd86b7e7E330631Cb2973A3cF4395de4889EA8C9A,500,10,0x048f1C02985E86835Db746D75AA7DDCC83B51926,0x8c3ede15a2689eb001a4dcd2d11c47fdef4bcf87651cb5babf3bc680215f52d6,24747918
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9,3000,60,0x9E013e4f48adD0ab5eb708f6535A80e2f0E69006,0x2fda4a22c10cd96094bb698fe164f78a18aaefe25189a61f7476eb0fa7c14963,24749506
0x1274838a925DB523102ce947eeFDBAcBFB4D05a1,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,3000,60,0x9d6227A74fC7aF2b52d8Acb24f6B7C2a79dAB569,0x13de1345d7a05a4bf1d55d024f02fdc53f8928760acd11cc54879674170b4002,24751782
0x0f6D1C52ba0bb9E68601632A74d9f4D07afb555F,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,200,0xfc3bc03f2Eb07fe4846509a006A8A3D0d4cf6DCA,0xef85faca1ce7b3dd2016a95f2b08be389c5f4ac602125c6e9cde1a5c83dc4c60,24754913
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7Fd7a14ea8D7b24556C150fA971dc17eF0845188,3000,60,0x68621F6dAe86a85B1dF11d3AbF826A395b693209,0x81d1f03e76296acc213fa6b04fc102539e538daf2e20083dbe120fd3c8527b03,24755707
0x0B91B07bEb67333225A5bA0259D55AeE10E3A578,0xd24AF310bc462260f1C016eF5252E9AFa8e27229,500,10,0xABC0f1ca6491796b62f6f89d18D04a7B88E9F86b,0x0a91a792f975f631cd4647d436042fc931e933a2a7bc2473dec9d6a126e43186,24756235
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xE0339c80fFDE91F3e20494Df88d4206D86024cdF,10000,200,0x10c1cAB00CBDC3a1178030E0925B07f00816E2D7,0x6370748aece7b29ef22feb6ae3ba760b80844481e33b0b94bced4ad71f1cf58d,24756509
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xEac48fc254dCb52C80d9D77013cc6AB961E7179D,10000,200,0x055EC32de33C948c07d9CdA4109A3CB20908cb9a,0xa9a915f16ee0ead877400930ce4282d46ca65c89356e73c35bec34f067f7d61f,24759244
0xbbD24D8adE807Ea2191252526e6915dceF01F42E,0xdb29E298B80e929185671f093FD66682Ecc9f20b,10000,200,0xA14D086B007a8065313fF035CE987C6EEa9B44B3,0x26b1cb541ed5cedc487ddc8b33156e3d70f0fa5b38f68f0f1d714893ced3c484,24759580
0x02895560588bb86e2d52a534DF637d492FCce940,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,3000,60,0x733677F9cB3D8ea56882504767e0027a21f7334d,0xbae5a38ae99bb4bd3dbc7d71a50e82b7ae8c2850b019e0a6d6855058a64687fa,24762499
0xbbD24D8adE807Ea2191252526e6915dceF01F42E,0xdb29E298B80e929185671f093FD66682Ecc9f20b,3000,60,0x3A38dAC315CECb2Efd2AAb6D75A80ae360EdA27C,0x94654a44a46aec14d13f07af2a25c373a0335faad8e66b0944ddd44427b79db2,24764115
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xdb29E298B80e929185671f093FD66682Ecc9f20b,10000,200,0x793Ff9a7adC9669439326E1ABd5c3c79B3D7aBA5,0xa0e6e45322340d48cf8b79f5b383f6bef78e693fcaf574368ae8bb8635550c22,24764249
0xbbD24D8adE807Ea2191252526e6915dceF01F42E,0xdb29E298B80e929185671f093FD66682Ecc9f20b,500,10,0x3C9108d658d65e47aab48DAb1B36E2F6c6163647,0x98a44414a8a05bc66f5480d1be21ff971a88497319065de090265d16ef4f6e70,24764865
0x96254554aC50C841772F0cEC8a9874e05EBaFC95,0x99c73Cf56CBbF02DDf035f43bE6E90e29927c9B9,500,10,0x56fbA3A846ADe89FF4eC33aA6939Ad8ab847D906,0xe510562fecc26d3a55a5bd64822aefbf0cfd0367e1e42c287fde32b68704c5b1,24771921
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x723a42dff0bdCE09B7DCf86F4D47D8Be491E6345,3000,60,0xDFE26C013E063f27B4134dd7f29e2Eb8B9188a21,0x8b6895517bb286c6d75791f0922d53543f014745009b741a68638a0cb7b02f14,24772719
0x093A2457cC95c3ed2e0FF44d91d382c54e948731,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,10000,200,0x640D81d06BeB45500862d39307d39C25A621Eb02,0xc9b8b6dc2dc21eb4991a5804dc1509a6193ea42bf1906b99f14fb051976d4651,24774424
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xD4945a3D0De9923035521687D4bf18cC9B0c7c2A,3000,60,0xCfED9828b873C6695D6dc4A566d55163Aa5e7FB4,0x251f4792e077641fc568a57143ab6148f5298768984e561f836403fc2c5b6a12,24775281
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x34cA4b5E96Ff0B43c5aDfb2b204F409676a5F186,3000,60,0x497fFE2f314957C85c87A06ab97208571323ce9e,0xc618f1bc21c309e265e3b45c66945332da878a5c3589691e9b3db0a5fed28d14,24777831
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x61299774020dA444Af134c82fa83E3810b309991,10000,200,0x1E5Bd2Ab4C308396c06C182e1b7E7ba8b2935B83,0x0d30d0a3cf0b45a0addcbecb1511654bd43bad6869109e9ced631c4736ecc347,24779271
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x64aFDF9e28946419E325d801Fb3053d8B8FFdC23,10000,200,0xe4fB271Cce24a24B18773c0e58690C24b4bb8438,0x5ad3e3b1b00e5d30ba04f505e7a0b7c3d888166efcefbe0a84c519f678197489,24780612
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x64aFDF9e28946419E325d801Fb3053d8B8FFdC23,10000,200,0x9feA6b516Db909f210E430AabA1b3317972A6409,0xc30b1eb52b05c001c10f6327fb7f2b890bb6ab98c044914203cccadc3d42cb80,24781220
0x1379E8886A944d2D9d440b3d88DF536Aea08d9F3,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,3000,60,0xd9B21d31297bA7fDD1167B944c03b88569f2821F,0x12a6e66e777c6993111bd99ab7ecef0b0fd00a18584793a0d88c03a460eeca8c,24782617
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xCeE9D87C7F31eDE5c2fc6AEaDaC91FFed7B22BB3,500,10,0xD9B24efCB43bECee0A1A08c4BAAc1CA0B6c1C730,0x565eb3dce7debf6788605f055d82cee576a88e594c7cd1b4d4636a7183f864d1,24787128
0x6f8a06447Ff6FcF75d803135a7de15CE88C1d4ec,0x8A953CfE442c5E8855cc6c61b1293FA648BAE472,10000,200,0x30e664faA862f055935B01d0FA73299a1C7A8eaB,0xc2406587c7c365129c342836a6b252218e292619510baf0537a4dd1cb78bb261,24797915
0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,500,10,0xb1b3c6Ec166D031E99d4eCe4f0Ffd3102DA0126e,0x0f5af0a77bb058062729beb3e6cabd83afc6f43eaa9b4a838fab12e373e8a29b,24803568
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xF854225cAAef5a722884a68a23215dFa5386751E,10000,200,0xCBd21446BE8d8de9c943c1090CB563928c897a72,0x32ff72a141a876fb702e353162e25111160c20fe104993bf63bd0df079ee1865,24803947
